日期,活动时间计数,热量（千卡）,距离（米）,心肺强化分数,心肺强化时长（分钟）,最低纬度（度）,最低经度（度）,最高纬度（度）,最高经度（度）,平均速度（米/秒）,最高速度（米/秒）,最低速度（米/秒）,步数,平均体重（公斤）,最高体重（公斤）,最低体重（公斤）,骑车时长（毫秒）,步行时长（毫秒）,跑步时长（毫秒）
2023-04-19,159,1904.126155833333,3169.56262243219,76.0,76,,,,,0.3473905382213706,1.5393395004351884,0.3088591547883519,5057,,,,4054821,2750890,
2023-04-20,283,2143.545091666667,4189.684673517468,112.0,111,,,,,0.3741714102732003,2.8785057594854475,0.29793041849016466,6662,,,,6754302,4191245,
2023-04-21,349,2319.869055114527,5689.193118643257,131.0,131,,,,,0.4222366569090497,1.1061256600367575,0.2882685739878274,9194,,,,7993602,6052669,
2023-04-22,,1512.0,,,,,,,,,,,,,,,,,
2023-04-23,257,2022.2301363333336,3419.528143554958,115.0,115,,,,,1.0825395141790843,9.744418144226074,0.2731065353949132,5035,,,,7069414,1661864,
2023-04-24,194,1804.3987476666666,3947.327511743114,46.0,46,,,,,0.4916987841445572,1.6741793511265168,0.3088591496166128,6390,,,,2837138,2250628,
2023-04-25,410,2619.558016833333,3530.765894269937,269.0,269,,,,,0.34972935072685013,1.378825327202185,0.2779732677739764,5334,,,,16379375,2502018,
2023-04-26,149,1813.440449833333,1857.6247148946736,73.0,73,,,,,0.44877772269034677,1.0821016490589508,0.2882685739878274,1814,,,,4460001,678742,
2023-04-27,221,2140.1147488333336,2220.1870441711994,147.0,147,,,,,0.4202443334709899,1.9088093936458974,0.2779732677739764,3360,,,,9050383,1674104,
2023-04-28,36,1588.4394311666667,599.0410992273291,15.0,15,,,,,0.3879379302320637,1.032704880186156,0.29856388020167834,1001,,,,993409,319206,
2023-04-29,158,2083.09042608949,1474.2481436388512,131.0,131,,,,,0.39097655506478096,0.9866220625622206,0.2930727727999644,2342,,,,7940290,1830540,
2023-04-30,181,1802.2154062426448,5282.3779219842345,25.0,24,,,,,0.4427013422779959,2.4632863275777304,0.26767796156012547,8105,,,,1323056,3830143,
2023-05-01,232,2009.4091156666666,3484.658801450047,80.0,79,,,,,0.4672957206725881,2.1399366650650227,0.29856388020167834,5626,,,,4845834,3807782,
2023-05-02,212,2077.515461666667,2195.3710970415823,137.0,137,,,,,0.3481482242370519,0.7295378180318232,0.2993052042547314,3390,,,,8357594,1283575,
2023-05-03,181,1996.538280166667,2781.0164989643604,111.0,111,,,,,0.4203228325406184,1.5083607720993017,0.2779732677739764,4497,,,,6518963,1786138,
2023-05-04,307,2093.33366658197,4749.175485107088,125.0,125,,,,,0.37109793975967115,1.1155005363061294,0.25738265534627447,7650,,,,7693669,2279366,
2023-05-05,382,2487.415491146663,7975.921990800975,138.0,138,,,,,0.44517118324204696,1.3822119415851293,0.26767796156012547,12234,,,,8430258,8613709,
2023-05-06,239,2106.996779102332,3011.751685179925,117.0,117,,,,,0.38774511422417185,0.9360879801732559,0.30102996303300383,4896,,,,7227850,3024379,
2023-05-07,222,2057.9885816666665,2713.2995403963,121.0,121,,,,,1.597442819245327,16.449243545532227,0.3087514088599766,4402,,,,7419226,1934055,
2023-05-08,204,2030.2056291666668,2193.886157687663,130.0,130,,,,,0.32764821026818725,0.9696240535721596,0.30578298007693394,3555,,,,7950649,863715,
2023-05-09,107,1692.6894663333333,1797.1742460592372,39.0,39,,,,,0.3749289594433426,1.0298258810105254,0.2494459421915733,2907,,,,2385886,714299,
2023-05-10,94,1766.2245356234425,1354.0702167380148,56.0,56,,,,,0.351443358598258,0.8725141134679553,0.29856388020167834,2228,,,,3448834,906661,
2023-05-11,145,1694.066814,3077.472933444335,25.0,25,,,,,0.36631295137675296,0.8334858061637744,0.25738265534627447,4913,,,,1545808,1637467,
2023-05-12,246,1655.4408766666668,6357.557493177261,,,,,,,0.3552097493024146,0.7703625464008896,0.30518229424971766,10414,,,,,2592305,
2023-05-13,159,1919.1313946666664,1630.9386936679575,86.0,86,,,,,0.32220594023791116,0.6473826234848087,0.3088236092518913,2696,,,,5374348,1611129,
2023-05-14,43,1645.2813901666666,866.2922088174664,20.0,20,,,,,0.45984176947118616,1.0607983807525787,0.30885916229310534,1514,,,,1241995,1080663,
2023-05-15,80,1687.2166743333332,1779.6466321262799,14.0,14,,,,,0.35960050788279496,0.8422468800706117,0.25738265534627447,2936,,,,925362,2177098,
2023-05-16,45,1512.0,1230.4949986794688,,,,,,,0.32429139539810387,0.8407816307947085,0.2779732677739764,2039,,,,,,
2023-05-17,64,1717.3470206666666,998.4149469331295,40.0,40,,,,,0.38967007923413033,0.8381173616803437,0.26767796156012547,1758,,,,2468344,1071747,
2023-05-18,9,1512.0,272.4138024184969,,,,,,,0.3091298714692648,0.4022311706033604,0.3088591564979289,495,,,,,,
2023-05-19,177,1819.1652565000002,3173.723399187921,71.0,71,,,,,0.3447019118179785,1.0062083806939255,0.2779732677739764,5088,,,,4400737,845572,
2023-05-20,150,1624.604666,3353.1032244369226,14.0,14,,,,,0.3372913202927604,1.0066404314060309,0.2517012104289561,5447,,,,897888,1074933,
2023-05-21,99,1620.962797833333,2386.2460742463786,20.0,20,,,,,0.33983650337321936,0.8007463596800365,0.24959225736313495,4011,,,,1258889,623106,
2023-05-22,3,1511.9999999999998,81.0603769889935,,,,,,,0.3037183822624797,0.3088591780925873,0.29856388020167834,151,,,,,,
2023-05-23,14,1529.2781653333334,356.90194934822705,,,,,,,0.32497640009935347,0.41589164680386725,0.30885917484461,593,,,,,312256,
2023-05-24,89,1606.4911261666666,2776.9462232574297,29.0,29,,,,,0.3822275201539538,1.3843939037604902,0.2779732677739764,4351,,,,1314907,301671,
2023-05-25,53,1605.1719266666664,1680.986275608891,,,,,,,0.3386744070697038,0.9575119555548645,0.24940851551455806,2759,,,,,1683830,
2023-05-26,5,1531.5419626666667,184.0800751036555,,,,,,,0.3083145433556802,0.33599726855533574,0.29856388020167834,316,,,,,353168,
2023-05-27,49,1573.698216,1432.4889065952252,,,,,,,0.31791276772427046,0.709342237341835,0.25193803582942503,2384,,,,,1115028,
2023-05-28,,1546.3175119999999,27.745681959481743,,,,,,,0.3088591590623807,0.3088591666485427,0.3088591520944629,66,,,,,620196,
2023-05-29,40,1624.1503575000002,365.68927671598675,30.0,30,,,,,0.4598681530359937,0.6606583186070594,0.30885917203953883,592,,,,1895499,,
2023-05-30,121,1892.5635181666667,1937.1648171982001,51.0,51,,,,,0.3917244505079419,0.8255502506101325,0.25441474384209084,3069,,,,3210699,3444527,
2023-05-31,57,1662.2859498333335,729.5253983134802,34.0,34,,,,,0.3123701271038512,0.5159997160528736,0.25738265534627447,1218,,,,2070253,502337,
2023-06-01,,1512.0,,,,,,,,,,,,,,,,,
2023-06-02,122,1609.4319846666667,3368.6732714631084,,,,,,,0.4218113856849637,1.2086671163331972,0.2882685739878274,5509,,,,,1760819,
2023-06-03,100,1740.1597425,1594.0356566483824,62.0,62,,,,,0.38783855167608466,1.019853882265704,0.25738265534627447,2448,,,,3856221,,
2023-06-04,27,1584.3858016666666,271.1783656728348,20.0,20,,,,,0.30503973003622753,0.7012973474672869,0.25738265534627447,489,,,,1223422,,
2023-06-05,54,1579.0575259999998,1810.0285894004705,1.0,1,,,,,0.48856970919673676,1.8424395597678542,0.2579542914128596,2711,,,,,1211883,
2023-06-06,27,1512.0,1006.2632293417946,,,,,,,0.4207804479645889,0.8562978644758055,0.29856388020167834,1696,,,,,,
2023-06-07,6,1512.0,266.90212443354125,,,,,,,0.5986297655733175,2.234596134323075,0.30146545307080697,588,,,,,,
2023-06-08,82,1646.5818208333333,1196.5204881737607,32.0,32,,,,,0.5079533060261229,0.7335477786318939,0.2882685739878274,1968,,,,1978815,316300,
2023-06-09,144,1690.5234273333333,3548.9874130961834,,,,,,,0.4331887781504028,1.0640976129233262,0.3088591564979289,5804,,,,,3226327,
2023-06-10,41,1618.1260098333335,536.79726599019,20.0,20,,,,,0.36325912537990407,0.7235240907736916,0.2882685739878274,996,,,,1223217,609982,
2023-06-11,22,1586.8648258333333,69.80217612990964,21.0,21,,,,,0.3076581455481405,0.3088591688448744,0.3063390840574757,138,,,,1265321,,
2023-06-12,8,1578.261556,294.0057309183771,,,,,,,0.3157203906796736,1.0278119839019995,0.29856388020167834,489,,,,,1197498,
2023-06-13,4,1525.772854,194.5812874417835,,,,,,,0.36678456009050014,0.5734961801096524,0.28561489162268705,332,,,,,248907,
2023-06-14,53,1536.4515233333332,1542.9643307127253,,,,,,,0.38354759120669524,1.0452426588260104,0.25738265534627447,2601,,,,,441895,
2023-06-15,228,1841.0581065000001,3834.1683673093657,72.0,70,,,,,0.32345504907413997,2.3169953678165176,0.25317373862888376,6013,,,,4178469,1478892,
2023-06-16,85,1663.6752331095588,4515.40653295743,27.0,15,,,,,0.3691764787952886,2.5339011382657888,0.25738265534627447,6631,,,,19113,2709541,
2023-06-17,3,1549.9759306666667,105.01212338127998,,,,,,,0.3307009877943362,0.5951373712764751,0.3088591720395388,183,,,,,686312,
2023-06-18,,1512.0,,,,,,,,,,,16,,,,,,
2023-06-19,74,1626.5135047318659,2209.3928785244107,,,,,,,0.318455445733671,1.0303286557590816,0.2779732677739764,3597,,,,,2069521,
2023-06-20,3,1512.0,95.74634778881409,,,,,,,0.2960789966478731,0.7282161557520878,0.2779732677739764,155,,,,,,
2023-06-21,8,1462.02678714169,405.2232525771745,,,,,,,0.33735405390905865,2.737292766571045,0.26767796156012547,713,,,,,,
2023-06-22,,1512.0,,,,,,,,,,,,,,,,,
2023-06-23,12,1549.6314253333333,408.9295628141609,,,,,,,0.37517169565293296,0.6106601110946317,0.3088591547883519,674,,,,,680086,
2023-06-24,90,1833.4167633333334,27.79732677739764,90.0,90,,,,,0.30555938798573806,0.30555938798573806,0.30555938798573806,,,,,5432396,,
2023-06-25,79,1726.6855993333334,908.0460080616563,55.0,55,,,,,0.3449772560554419,0.7549285684036084,0.30879869498825613,1460,,,,3332576,316413,
2023-06-26,45,1563.8823624999998,1174.9814318620647,13.0,13,,,,,0.3243811263534616,0.8687652319949596,0.26767796156012547,1971,,,,876885,,
2023-06-27,22,1553.8873273333336,473.5313020021702,12.0,12,,,,,0.3684039878906805,1.3187255541085803,0.30885917695440723,880,,,,660000,51277,
2023-06-28,,1512.0,,,,,,,,,,,14,,,,,,
2023-06-29,1,1511.9999999999998,42.73574063607627,,,,,,,0.3079195247122254,0.3079195247122254,0.3079195247122254,43,,,,,,
2023-06-30,100,1710.3042174110487,3546.742554569049,6.0,6,,,,,0.42651694165740706,3.2173942364140165,0.26767796156012547,5609,,,,,3583812,
2023-07-01,64,1545.2,1914.5713155179835,,,,,,,0.4497193503399538,0.6146629212829049,0.3088591564979289,3099,,,,,600000,
2023-07-02,181,1991.840212054342,4704.664081438988,18.0,18,,,,,0.3893584541733669,1.405575167122871,0.26767796156012547,7676,,,,1032253,7568046,
2023-07-03,82,1673.3011191666667,2076.451387219645,15.0,15,,,,,0.37500128766125373,0.9241333462530616,0.3088591678708083,3464,,,,970717,1877115,
2023-07-04,191,1892.4253126163112,7983.206017969591,17.0,9,,,,,0.5762645143453347,2.515488968479165,0.3088591547883519,12389,,,,,6875158,
2023-07-05,59,1666.3294538333332,765.1906427781397,35.0,35,,,,,0.4399211440693257,1.462874889496328,0.26767796156012547,1288,,,,2151353,488694,
2023-07-06,2,1512.0,53.123780063471045,,,,,,,0.7035273823378969,0.7035273823378969,0.7035273823378969,219,,,,,,
2023-07-07,90,1323.5835232021507,3164.4807436681513,4.0,4,,,,,0.7524912769786805,4.865495545492245,0.2882685739878274,4993,,,,,3132202,
2023-07-08,,1512.0,,,,,,,,,,,,,,,,,
2023-07-09,141,1655.7372073774056,3309.9179343226333,18.0,18,,,,,0.518488696246855,1.1077601222970048,0.26767796156012547,5347,,,,887800,1648357,
2023-07-10,101,1649.51408287858,3072.000719828604,,,,,,,0.47848310464076355,1.0473685497033567,0.3088591695925618,4992,,,,,2485194,
2023-07-11,139,1797.4203975000003,3454.2729338636327,17.0,17,,,,,0.41980169904784725,1.2224002245660186,0.26767796156012547,5646,,,,1059599,4025195,
2023-07-12,90,1645.5139283959982,3392.4065855046724,15.0,14,,,,,0.47980370998440697,2.5163183128351942,0.30885915965407107,5355,,,,658961,1708291,
2023-07-13,4,1511.9999999999998,150.10556459794725,,,,,,,0.3088924804433639,0.3091809834272811,0.3088591707757155,205,,,,,,
2023-07-14,5,1512.0,119.83736432922538,,,,,,,0.5375185076889082,0.7661778289050455,0.3088591720395388,255,,,,,,
2023-07-15,,1512.0000000000002,,,,,,,,,,,,,,,,,
2023-07-16,53,1643.7007480000004,1734.6243495171684,,,,,,,0.3728363459478574,1.119394803525654,0.25738265534627447,3217,,,,,2380134,
2023-07-17,20,1551.6359306666668,1282.4926204755443,7.0,4,,,,,0.3223307534810717,2.811968524165767,0.28680538768267755,1858,,,,,716312,
2023-07-18,163,1978.7198608333338,2017.8514186361258,143.0,140,,,,,0.7238538468893072,2.720256742741582,0.25738265534627447,3022,,,,7888223,,
2023-07-19,103,1649.8538018333334,2498.6207033049855,19.0,17,,,,,0.42055385125318706,1.6952036142178093,0.29856388020167834,3964,,,,913805,1514223,
2023-07-20,1,1512.0,43.85800447100517,,,,,,,0.30885919309732823,0.30885919309732823,0.30885919309732823,71,,,,,,
2023-07-21,1,1265.2742405216027,27.179608404566583,,,,,,,0.30885917203953883,0.30885917203953883,0.30885917203953883,55,,,,,,
2023-07-22,,1385.9972047004826,,,,,,,,,,,,,,,,,
2023-07-23,,1512.0,,,,,,,,,,,,,,,,,
2023-07-24,131,1802.273686666667,3165.9283828029515,,,,,,,0.37967545580371326,0.874258366463386,0.26767796156012547,5213,,,,,5245910,
2023-07-25,171,1713.3981833482735,4321.221428840447,,,,,,,0.41636735460806146,0.9003413631032294,0.25738265534627447,6981,,,,,3074148,247884
2023-07-26,135,1808.1795308821386,6157.773573487499,35.0,32,,,,,0.6297791997295938,4.8611188121321725,0.3082721599101677,8897,,,,,5352643,
2023-07-27,60,1716.1010623564268,2167.821901455461,3.0,2,,,,,3.453761188805195,12.958646774291992,0.29509245121237404,3509,,,,,3688574,
2023-07-28,31,1626.5212420000003,935.3824803672134,,,,,,,0.4527326665903523,1.0712356788585162,0.26767796156012547,1548,,,,,2069661,
2023-07-29,41,1554.5440846666665,865.4234403363133,,,,,,,0.3171124771449858,0.828359294525067,0.3088591720395388,1401,,,,,768869,
2023-07-30,17,1512.0,796.4907571212387,2.0,1,,,,,0.8596568150139161,3.3937312654903615,0.3088591564979289,1225,,,,,,
2023-07-31,40,1512.0,1055.0022726463708,,,,,,,0.3873951998286615,0.9301805943262679,0.30885915237017764,1727,,,,,,
2023-08-01,92,1576.5206033333332,3082.9531893079893,9.0,7,,,,,0.38221435660884107,3.6970701730833704,0.2882685739878274,4755,,,,,1166035,
2023-08-02,96,1688.526123296796,3448.7441689263487,12.0,11,,,,,1.1356142796727713,9.509011268615723,0.2779732677739764,5363,,,,,3190232,
2023-08-03,1,1512.0,26.561890031735523,,,,,,,0.3088591827379502,0.3088591827379502,0.3088591827379502,43,,,,,,
2023-08-04,17,1266.0278501899502,818.9647427464415,4.0,3,,,,,0.46460934682025706,1.7688136521731461,0.30595256959645584,1265,,,,,1561086,
2023-08-05,,1512.0000000000002,,,,,,,,,,,,,,,,,
2023-08-06,33,1183.6254368352224,783.2805703260773,,,,,,,0.44316968849440563,0.7433588516579461,0.3088591547883519,1375,,,,,,
